stationSlug	stationName	programId	title	sequenceIndex	estimatedStartOffsetSeconds	durationSeconds	audioUrl	streamUrl	rightsStatus	releaseAllowed
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-19a9d094-81bf-4578-af5a-103ad79c94f8	चार पर्चे खर्चा	30	4944	104	/radio-html/assets/audio/19a9d094-81bf-4578-af5a-103ad79c94f8.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-4086da7e-a7d2-40ff-8851-44664db08a56	सर्द झोंके	31	5048	263	/radio-html/assets/audio/4086da7e-a7d2-40ff-8851-44664db08a56.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-143c21d0-d594-407b-b732-0b8d048a530c	सर्द झोंके	32	5311	259	/radio-html/assets/audio/143c21d0-d594-407b-b732-0b8d048a530c.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-f3d54008-8c4c-4587-9e7f-360cd09bb378	सर्द झोंके-ड्रिल	33	5570	274	/radio-html/assets/audio/f3d54008-8c4c-4587-9e7f-360cd09bb378.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-01bede88-dab1-420a-a9d1-2fd6f4f8b71b	सर्द झोंके-ड्रिल	34	5844	268	/radio-html/assets/audio/01bede88-dab1-420a-a9d1-2fd6f4f8b71b.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-c0070cfc-f61e-4c18-9854-d401c1d1ccc9	लम्स-ए-हवा रोया	35	6112	223	/radio-html/assets/audio/c0070cfc-f61e-4c18-9854-d401c1d1ccc9.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-958e690b-3e28-4eb1-9fa5-e1bd4d2435c2	लम्स-ए-हवा रोया	36	6335	229	/radio-html/assets/audio/958e690b-3e28-4eb1-9fa5-e1bd4d2435c2.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-18f8e3e2-f827-4ebf-8bd3-61acd858385d	سर्द جھونکے سایہ	37	6564	176	/radio-html/assets/audio/18f8e3e2-f827-4ebf-8bd3-61acd858385d.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-1e4e9b8a-2308-4cca-aa41-81c3c0d6b743	سर्द جھونکے سایہ	38	6740	183	/radio-html/assets/audio/1e4e9b8a-2308-4cca-aa41-81c3c0d6b743.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-8d30c99c-2bb7-4bcc-b193-5a78f1af4af6	लम्स-ए-हवा	39	6923	279	/radio-html/assets/audio/8d30c99c-2bb7-4bcc-b193-5a78f1af4af6.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-e7c87a7c-4f0b-438c-8846-2b6ff056e7a6	लम्स-ए-हवा	40	7202	274	/radio-html/assets/audio/e7c87a7c-4f0b-438c-8846-2b6ff056e7a6.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-fb4055fe-37de-4a6c-a098-7c00c77c048f	Lams-e-Hawa Drone	41	7476	259	/radio-html/assets/audio/fb4055fe-37de-4a6c-a098-7c00c77c048f.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-0e22ce3a-a007-42f4-a89c-1a5ef6ebc4f4	Lams-e-Hawa Drone	42	7735	269	/radio-html/assets/audio/0e22ce3a-a007-42f4-a89c-1a5ef6ebc4f4.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-9e091800-f3fb-4c79-8a1e-09783a3f3392	लम्स-ए-हवा रोया	43	8004	479	/radio-html/assets/audio/9e091800-f3fb-4c79-8a1e-09783a3f3392.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-1826d08a-5fb4-4ab4-adb0-4163baf9acfc	लम्स-ए-हवा रोया	44	8483	479	/radio-html/assets/audio/1826d08a-5fb4-4ab4-adb0-4163baf9acfc.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-ef834e73-a6e2-4dc4-a69f-cf8697e9de12	लम्स-ए-हवा सर्द	45	8962	258	/radio-html/assets/audio/ef834e73-a6e2-4dc4-a69f-cf8697e9de12.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-5c1e1843-62f8-4103-9861-23f07e11ce12	लम्स-ए-हवा सर्द	46	9220	277	/radio-html/assets/audio/5c1e1843-62f8-4103-9861-23f07e11ce12.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-d797f61d-e2f9-435d-b724-45791d7e898d	लम्स-ए-हवा साया	47	9497	263	/radio-html/assets/audio/d797f61d-e2f9-435d-b724-45791d7e898d.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-a1a5dd9d-4535-4bdc-aef8-0471e275049f	लम्स-ए-हवा साया	48	9760	244	/radio-html/assets/audio/a1a5dd9d-4535-4bdc-aef8-0471e275049f.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-68117724-c78f-4788-b723-577b30f31f69	लम्स-ए-हवा साया	49	10004	108	/radio-html/assets/audio/68117724-c78f-4788-b723-577b30f31f69.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-49b598f9-6112-492d-98e5-28979537fdc4	लम्स-ए-हवा साया	50	10112	111	/radio-html/assets/audio/49b598f9-6112-492d-98e5-28979537fdc4.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-4b0c2c01-f4bd-4229-85d2-c39b1e719b8a	झोंका हवा	51	10223	85	/radio-html/assets/audio/4b0c2c01-f4bd-4229-85d2-c39b1e719b8a.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-d2d8b4cd-bbfb-47c4-a65f-d009691f616a	झोंका हवा	52	10308	91	/radio-html/assets/audio/d2d8b4cd-bbfb-47c4-a65f-d009691f616a.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-55c3b42c-b321-4d8e-982f-b33f33fd17a4	झोंका सच	53	10399	90	/radio-html/assets/audio/55c3b42c-b321-4d8e-982f-b33f33fd17a4.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-38638635-c5dc-4adf-a993-68d94475738d	झोंका सच	54	10489	100	/radio-html/assets/audio/38638635-c5dc-4adf-a993-68d94475738d.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-56c6ee93-d6c7-4a25-bf41-942cec57818f	घचा घच	55	10589	227	/radio-html/assets/audio/56c6ee93-d6c7-4a25-bf41-942cec57818f.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-cc349f0b-7495-4b69-8753-ecc62cb1ee80	घचा घच	56	10816	161	/radio-html/assets/audio/cc349f0b-7495-4b69-8753-ecc62cb1ee80.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-91b02afc-ce51-407b-9fed-8ab45bf8d00d	गीली साँस घचा	57	10977	183	/radio-html/assets/audio/91b02afc-ce51-407b-9fed-8ab45bf8d00d.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-0ad2d889-56ad-4107-a42f-9ffdd61e99dc	गीली साँस घचा	58	11160	221	/radio-html/assets/audio/0ad2d889-56ad-4107-a42f-9ffdd61e99dc.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-b14f7e57-d779-489d-b0d2-7adb9a065fac	घचा घच	59	11381	180	/radio-html/assets/audio/b14f7e57-d779-489d-b0d2-7adb9a065fac.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-53697704-706d-4df6-a476-e7944459b93d	घचा घच	60	11561	174	/radio-html/assets/audio/53697704-706d-4df6-a476-e7944459b93d.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-1fbda308-1986-4821-96e6-a89fbc1d2fd7	घचा घच	61	11735	189	/radio-html/assets/audio/1fbda308-1986-4821-96e6-a89fbc1d2fd7.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-713de290-3d6e-45d1-a4fe-163b86903f58	घचा घच	62	11924	185	/radio-html/assets/audio/713de290-3d6e-45d1-a4fe-163b86903f58.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-77a5f693-5564-40c9-8b50-75d5eabe64f6	बड़ी पुरानी बात	63	12109	118	/radio-html/assets/audio/77a5f693-5564-40c9-8b50-75d5eabe64f6.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-d9c620a9-bac1-48e7-ab58-17bf6968d47a	बड़ी पुरानी बात	64	12227	113	/radio-html/assets/audio/d9c620a9-bac1-48e7-ab58-17bf6968d47a.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-83d40aab-8c12-48c7-8a5f-316e377ae254	गौसे ल्या दे गौसे ल्या दे	65	12340	285	/radio-html/assets/audio/83d40aab-8c12-48c7-8a5f-316e377ae254.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-2ca29e2e-9207-45f0-9d88-9c0793d7393b	गौसे ल्या दे गौसे ल्या दे	66	12625	225	/radio-html/assets/audio/2ca29e2e-9207-45f0-9d88-9c0793d7393b.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-3039cb6f-dd49-498f-826d-d7774013946e	o re meeri jaat regiment jag	67	12850	295	/radio-html/assets/audio/3039cb6f-dd49-498f-826d-d7774013946e.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-69ad7184-23e8-475b-8193-a947d68dc738	o re meeri jaat regiment jag	68	13145	306	/radio-html/assets/audio/69ad7184-23e8-475b-8193-a947d68dc738.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-a8134b33-18e5-4f3f-a044-32a2f8db1161	o re meeri jaat regiment jag II	69	13451	305	/radio-html/assets/audio/a8134b33-18e5-4f3f-a044-32a2f8db1161.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-769d1a0a-cfa4-40ca-95d0-0f7761260847	o re meeri jaat regiment jag II	70	13756	275	/radio-html/assets/audio/769d1a0a-cfa4-40ca-95d0-0f7761260847.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-8b14bc36-b9fc-409a-9efd-acd558db7d7f	जीने दे तू मने	71	14031	392	/radio-html/assets/audio/8b14bc36-b9fc-409a-9efd-acd558db7d7f.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-b3f171d7-567c-439e-9d6c-8aec3854e4a1	जीने दे तू मने	72	14423	405	/radio-html/assets/audio/b3f171d7-567c-439e-9d6c-8aec3854e4a1.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-71819a1c-7df5-443a-bedf-56c547e4efe1	काम की कामना पुण्य पाप वासना	73	14828	142	/radio-html/assets/audio/71819a1c-7df5-443a-bedf-56c547e4efe1.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-beb18e30-ad60-4f61-b962-bf72577a984c	काम की कामना पुण्य पाप वासना	74	14970	143	/radio-html/assets/audio/beb18e30-ad60-4f61-b962-bf72577a984c.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-5e09dadb-f03e-4b45-b8fa-7a825b7cdb46	काम की कामना पुण्य पाप वासना	75	15113	170	/radio-html/assets/audio/5e09dadb-f03e-4b45-b8fa-7a825b7cdb46.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-9b58de99-1027-44cb-bcfb-cb9727dd1c42	काम की कामना पुण्य पाप वासना	76	15283	152	/radio-html/assets/audio/9b58de99-1027-44cb-bcfb-cb9727dd1c42.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-96b01103-f99a-4fd7-87f8-53354681845d	काम की कामना पुण्य पाप वासना	77	15435	143	/radio-html/assets/audio/96b01103-f99a-4fd7-87f8-53354681845d.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-7de27deb-3279-4b67-a31c-0a53042c556e	काम की कामना पुण्य पाप वासना	78	15578	130	/radio-html/assets/audio/7de27deb-3279-4b67-a31c-0a53042c556e.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-709d0eb7-9410-4ef3-ab3f-b36462a15a6c	काम की कामना पुण्य पाप वासना II	79	15708	173	/radio-html/assets/audio/709d0eb7-9410-4ef3-ab3f-b36462a15a6c.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-a55e5fb9-1715-4647-ba0a-9cc10d0cdead	काम की कामना पुण्य पाप वासना II	80	15881	162	/radio-html/assets/audio/a55e5fb9-1715-4647-ba0a-9cc10d0cdead.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-df23e9c7-8898-438c-92a6-49d15136beca	सत्य सनातन वैज्ञानिक का ज्ञान	81	16043	249	/radio-html/assets/audio/df23e9c7-8898-438c-92a6-49d15136beca.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-a922b75d-8465-4cea-b908-b28e65969c56	सत्य सनातन वैज्ञानिक का ज्ञान	82	16292	197	/radio-html/assets/audio/a922b75d-8465-4cea-b908-b28e65969c56.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-44ef161a-fd07-43af-bc23-c78ad8ea773f	सत्य सनातन वैज्ञानिक का ज्ञान II	83	16489	200	/radio-html/assets/audio/44ef161a-fd07-43af-bc23-c78ad8ea773f.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-b3268cd7-82f5-4cbe-97e3-68d735616d14	सत्य सनातन वैज्ञानिक का ज्ञान II	84	16689	220	/radio-html/assets/audio/b3268cd7-82f5-4cbe-97e3-68d735616d14.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-b7d087b3-1e0d-4990-b8aa-4710ea0af909	जिसने तुझको जन्म दिया	85	16909	209	/radio-html/assets/audio/b7d087b3-1e0d-4990-b8aa-4710ea0af909.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-e11f34b8-6597-49cb-b8ab-c265596a828d	जिसने तुझको जन्म दिया	86	17118	211	/radio-html/assets/audio/e11f34b8-6597-49cb-b8ab-c265596a828d.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-31740e34-6f43-4223-91e9-739374878a3d	जिसने तुझको जन्म दिया II	87	17329	200	/radio-html/assets/audio/31740e34-6f43-4223-91e9-739374878a3d.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-5da37790-97be-4139-ab9a-d1a6c5dd24c0	जिसने तुझको जन्म दिया II	88	17529	205	/radio-html/assets/audio/5da37790-97be-4139-ab9a-d1a6c5dd24c0.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-dbe4cfd2-9ac6-4fc5-a67c-a5ac9669c690	जिसने तुझको जन्म दिया III	89	17734	202	/radio-html/assets/audio/dbe4cfd2-9ac6-4fc5-a67c-a5ac9669c690.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-da37bf5f-f038-4cf4-a836-c5d2c6c74a9c	जिसने तुझको जन्म दिया III	90	17936	210	/radio-html/assets/audio/da37bf5f-f038-4cf4-a836-c5d2c6c74a9c.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-297597bc-b729-4b1f-9b1b-9f422c20d617	जिसने तुझको जन्म दिया IV	91	18146	169	/radio-html/assets/audio/297597bc-b729-4b1f-9b1b-9f422c20d617.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-471fdd7d-17b3-4d7b-a282-303be24251d5	जिसने तुझको जन्म दिया IV	92	18315	187	/radio-html/assets/audio/471fdd7d-17b3-4d7b-a282-303be24251d5.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-35380dae-bb24-481e-a416-af515d22edc3	जिसने तुझको जन्म दिया V	93	18502	172	/radio-html/assets/audio/35380dae-bb24-481e-a416-af515d22edc3.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-7140414f-9a6d-4f4c-a9e6-ebaf4c61009e	जिसने तुझको जन्म दिया V	94	18674	205	/radio-html/assets/audio/7140414f-9a6d-4f4c-a9e6-ebaf4c61009e.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-668f75f1-428a-476d-9bed-614ad964053e	जिसने तुझको जन्म दिया VI	95	18879	175	/radio-html/assets/audio/668f75f1-428a-476d-9bed-614ad964053e.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-a6a27e86-3c84-453d-8d74-eeedd44ba048	जिसने तुझको जन्म दिया VI	96	19054	175	/radio-html/assets/audio/a6a27e86-3c84-453d-8d74-eeedd44ba048.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-811a9828-7ae3-4fc9-ba2c-9d1c523520c5	Transliteration	97	19229	359	/radio-html/assets/audio/811a9828-7ae3-4fc9-ba2c-9d1c523520c5.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-89ba03d5-ee75-473b-b331-4013c130a44a	Transliteration	98	19588	232	/radio-html/assets/audio/89ba03d5-ee75-473b-b331-4013c130a44a.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-90e901c9-4ec2-40b0-af7f-1e81570ae502	सत्य सनातन का है ज्ञान	99	19820	145	/radio-html/assets/audio/90e901c9-4ec2-40b0-af7f-1e81570ae502.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-a9f1f04b-bcc9-49ba-b1b1-d71abc204a0c	सत्य सनातन का है ज्ञान	100	19965	126	/radio-html/assets/audio/a9f1f04b-bcc9-49ba-b1b1-d71abc204a0c.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-6566cc36-9229-4c37-9ea5-5692ffbf2526	सत्य सनातन का है ज्ञान II	101	20091	52	/radio-html/assets/audio/6566cc36-9229-4c37-9ea5-5692ffbf2526.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-a986c2c7-138a-4786-8d1f-79fa9f4a8d8d	सत्य सनातन का है ज्ञान II	102	20143	53	/radio-html/assets/audio/a986c2c7-138a-4786-8d1f-79fa9f4a8d8d.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-b3551c59-d528-429c-a6a6-0768b5981845	muniya	103	20196	152	/radio-html/assets/audio/b3551c59-d528-429c-a6a6-0768b5981845.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-a25c876c-0e32-4071-a0f7-7e5cc6bfae69	muniya	104	20348	147	/radio-html/assets/audio/a25c876c-0e32-4071-a0f7-7e5cc6bfae69.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-920388e7-ef57-4d79-98b1-2a977977bb39	muniya	105	20495	145	/radio-html/assets/audio/920388e7-ef57-4d79-98b1-2a977977bb39.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-a5ddb660-04fc-46c2-b2b3-145c9da1449e	muniya	106	20640	129	/radio-html/assets/audio/a5ddb660-04fc-46c2-b2b3-145c9da1449e.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-ee7a49e1-a296-4e95-acfb-ff3390b8c92f	muniya	107	20769	117	/radio-html/assets/audio/ee7a49e1-a296-4e95-acfb-ff3390b8c92f.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-c566f06c-9015-4d31-9d83-5f54111a1d61	muniya	108	20886	118	/radio-html/assets/audio/c566f06c-9015-4d31-9d83-5f54111a1d61.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-9145668e-e9bf-4d35-967b-50a953dcf0f9	red compare	109	21004	171	/radio-html/assets/audio/9145668e-e9bf-4d35-967b-50a953dcf0f9.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-2819887e-1ed1-4383-aad3-921d07bae811	red compare	110	21175	181	/radio-html/assets/audio/2819887e-1ed1-4383-aad3-921d07bae811.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-5b4e7c91-3ba1-403e-8ee8-215dc22f61b3	red compare	111	21356	116	/radio-html/assets/audio/5b4e7c91-3ba1-403e-8ee8-215dc22f61b3.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-f300c6d7-1406-4536-a0f3-80e6ae23cc66	red compare	112	21472	101	/radio-html/assets/audio/f300c6d7-1406-4536-a0f3-80e6ae23cc66.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-80c5903a-5fb9-4a5c-b183-abf496ee486c	red compare	113	21573	176	/radio-html/assets/audio/80c5903a-5fb9-4a5c-b183-abf496ee486c.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-017eae0e-3187-4026-8476-c835ec9d9c4c	red compare	114	21749	185	/radio-html/assets/audio/017eae0e-3187-4026-8476-c835ec9d9c4c.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-f478b032-6f73-4a1e-8e33-cd1862b9037e	कालिख के भीतर	115	21934	165	/radio-html/assets/audio/f478b032-6f73-4a1e-8e33-cd1862b9037e.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-528f2a41-6fab-4d6b-b0f0-45a21fb3cfee	कालिख के भीतर	116	22099	143	/radio-html/assets/audio/528f2a41-6fab-4d6b-b0f0-45a21fb3cfee.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-5cb1b6d1-c87b-4bd1-a81b-6c2531a63320	mahadev	117	22242	129	/radio-html/assets/audio/5cb1b6d1-c87b-4bd1-a81b-6c2531a63320.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-d5b1f403-2b0e-4ea3-a03a-02ebfcaba03f	mahadev	118	22371	131	/radio-html/assets/audio/d5b1f403-2b0e-4ea3-a03a-02ebfcaba03f.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-cf2b9095-277e-40b6-b9c3-2aca73883c48	मेकाले के जाल में	119	22502	114	/radio-html/assets/audio/cf2b9095-277e-40b6-b9c3-2aca73883c48.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-5884fc52-aa08-4850-912b-272e7b063c6d	मेकाले के जाल में	120	22616	97	/radio-html/assets/audio/5884fc52-aa08-4850-912b-272e7b063c6d.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-7d670bc0-8519-486b-a33c-0bc00f021318	abdul	121	22713	57	/radio-html/assets/audio/7d670bc0-8519-486b-a33c-0bc00f021318.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-03cd6e42-1ff0-486e-a597-17b4f5bf7db8	abdul	122	22770	78	/radio-html/assets/audio/03cd6e42-1ff0-486e-a597-17b4f5bf7db8.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-c60bddff-5831-45b2-aeda-56c210e42bee	mooshak	123	22848	80	/radio-html/assets/audio/c60bddff-5831-45b2-aeda-56c210e42bee.mp3	NULL	NULL	false
hip-hop-rap	Hip-Hop & Rap	hip-hop-rap-a9505c01-2145-47a6-bf34-71f71a1c7798	mooshak	124	22928	76	/radio-html/assets/audio/a9505c01-2145-47a6-bf34-71f71a1c7798.mp3	NULL	NULL	false
classical-raga	Classical & Raga	classical-raga-b39a1673-b9c4-4eda-a3c6-a9ce936d589f	Dhol Stutter March	1	0	266	/radio-html/assets/audio/b39a1673-b9c4-4eda-a3c6-a9ce936d589f.mp3	NULL	NULL	false
classical-raga	Classical & Raga	classical-raga-4e99c51c-14d1-43a5-a536-c58f63a6d5f4	Dhol Stutter March	2	266	237	/radio-html/assets/audio/4e99c51c-14d1-43a5-a536-c58f63a6d5f4.mp3	NULL	NULL	false
classical-raga	Classical & Raga	classical-raga-63dd43a7-8fe0-465d-bcaf-b5986297d7ab	प्रताप का तान	3	503	228	/radio-html/assets/audio/63dd43a7-8fe0-465d-bcaf-b5986297d7ab.mp3	NULL	NULL	false
classical-raga	Classical & Raga	classical-raga-4d3c3d6c-edc8-4836-af39-6100059283e0	प्रताप का तान	4	731	224	/radio-html/assets/audio/4d3c3d6c-edc8-4836-af39-6100059283e0.mp3	NULL	NULL	false
classical-raga	Classical & Raga	classical-raga-3dfe2673-db12-496e-a169-ea75a891fef2	साँस का पहरा	5	955	273	/radio-html/assets/audio/3dfe2673-db12-496e-a169-ea75a891fef2.mp3	NULL	NULL	false
classical-raga	Classical & Raga	classical-raga-091ab81d-180d-4521-8005-1d08377b3f14	साँस का पहरा	6	1228	268	/radio-html/assets/audio/091ab81d-180d-4521-8005-1d08377b3f14.mp3	NULL	NULL	false
classical-raga	Classical & Raga	classical-raga-64809c5c-f7d0-4faf-b884-c3a9e25efa99	**धून रे-साधो**	7	1496	277	/radio-html/assets/audio/64809c5c-f7d0-4faf-b884-c3a9e25efa99.mp3	NULL	NULL	false
classical-raga	Classical & Raga	classical-raga-d6049185-a418-4c6a-a1d9-fcc801c751b9	**धून रे-साधो**	8	1773	284	/radio-html/assets/audio/d6049185-a418-4c6a-a1d9-fcc801c751b9.mp3	NULL	NULL	false
classical-raga	Classical & Raga	classical-raga-3b1bbfb3-e88d-49d5-91b4-f619dc802de3	रेत में नमक	9	2057	479	/radio-html/assets/audio/3b1bbfb3-e88d-49d5-91b4-f619dc802de3.mp3	NULL	NULL	false
classical-raga	Classical & Raga	classical-raga-7e0d2809-671f-4a5d-ac1b-393bdf43d3fb	रेत में नमक	10	2536	276	/radio-html/assets/audio/7e0d2809-671f-4a5d-ac1b-393bdf43d3fb.mp3	NULL	NULL	false
classical-raga	Classical & Raga	classical-raga-7fb4da9f-98db-4b16-a0e8-40fccfa0e245	Money-Drags Us	11	2812	178	/radio-html/assets/audio/7fb4da9f-98db-4b16-a0e8-40fccfa0e245.mp3	NULL	NULL	false
classical-raga	Classical & Raga	classical-raga-0c6cc8cd-b3b2-43db-92df-b3cad31e1866	Money-Drags Us	12	2990	182	/radio-html/assets/audio/0c6cc8cd-b3b2-43db-92df-b3cad31e1866.mp3	NULL	NULL	false
classical-raga	Classical & Raga	classical-raga-60d9371d-c871-4f23-952d-2248fc838d54	हर बार की कहानी	13	3172	162	/radio-html/assets/audio/60d9371d-c871-4f23-952d-2248fc838d54.mp3	NULL	NULL	false
